3.238910774750621523e-03,3.458868741128757682e-03,5.380289865844182715e-03,2.081766109339829376e-03,1.376317072384228464e-02
3.250650321664278874e-03,3.464671159195933242e-03,5.486257758242391210e-03,2.201479156250699554e-03,1.376593756749408017e-02
3.253456824481017369e-03,3.632867107760852018e-03,5.693888153534794501e-03,2.231257196434236877e-03,1.377780035470520074e-02
3.319723496075628177e-03,3.694629638623111913e-03,5.837226933968380112e-03,2.249053249522489466e-03,1.444114659429000108e-02
3.368037395918393496e-03,3.707386332626737366e-03,5.844706666439207499e-03,2.333111850773982206e-03,1.487553498723627812e-02
3.394967003895823805e-03,3.745325550056694507e-03,5.869097211763945124e-03,2.450953453376933291e-03,1.487995657433448943e-02
3.398479398289947721e-03,3.952944915154804270e-03,5.889440452726251579e-03,2.470345417532179497e-03,1.535904337105682346e-02
3.411606267324403686e-03,3.985766052017907304e-03,6.046754091835879717e-03,2.534366609423229465e-03,1.542546587170458457e-02
3.455110896175932027e-03,4.025029412934071765e-03,6.096859450601045671e-03,2.535180754440161544e-03,1.576605369969545298e-02
3.459755874539120497e-03,4.069006619189850446e-03,6.123925382455039541e-03,2.544794932946564583e-03,1.589786850598890605e-02
3.483984193594834907e-03,4.128783135310948663e-03,6.212599694592777465e-03,2.602395712628017329e-03,1.599164311932953220e-02
3.543483975639701890e-03,4.156988801969546676e-03,6.227764259771772018e-03,2.620373523235072083e-03,1.662945496948832480e-02
3.619370552141965621e-03,4.181720443178511132e-03,6.367860212852047980e-03,2.642954909421271672e-03,1.665829332475060598e-02
3.758916525813563430e-03,4.182870883832561816e-03,6.388004471826207523e-03,2.657112606608048617e-03,1.682693050501267093e-02
3.819082849190075582e-03,4.288143564734569341e-03,6.393930511933034952e-03,2.721785249773273681e-03,1.695517556569054937e-02
3.908143057814819112e-03,4.378304977941956111e-03,6.590666664034391074e-03,2.724569638061027661e-03,1.704507802896734758e-02
3.935677401742785145e-03,4.466567653836621410e-03,6.741134499844991107e-03,2.755288046870725451e-03,1.742317394659097241e-02
4.103829966067670115e-03,4.470136042954829352e-03,6.831308538799395202e-03,2.774696139673840309e-03,1.799782665346570318e-02
4.228359183963022010e-03,4.603175616848713750e-03,6.838129455708477980e-03,2.874428176115655532e-03,1.845870212731591173e-02
4.251388459183071816e-03,4.654784563886534172e-03,6.977942678289966727e-03,2.911963692332951003e-03,1.853321155679565554e-02
4.349274814737641263e-03,4.662738703554388832e-03,7.055511196697962159e-03,3.007727938806793126e-03,1.860762481484593348e-02
4.389575194238728127e-03,4.704140064589933980e-03,7.779209587356097390e-03,3.038579124537405148e-03,1.901001752670284511e-02
4.499987914906801792e-03,4.854724668701036749e-03,7.811750581776426630e-03,3.163708651844019185e-03,1.920743411399912504e-02
4.536127747285220724e-03,5.095649986087417288e-03,7.854060839407865646e-03,3.336482107181563527e-03,1.953799785724919663e-02
4.614637944117282176e-03,5.284831467611592927e-03,7.870426555139512295e-03,3.521847380367210210e-03,1.963008761287655599e-02
4.646344844030550481e-03,5.294286114660103938e-03,8.299611240300793294e-03,3.536249996610818600e-03,2.166943906319015317e-02
5.073543918770370351e-03,5.900988920322924013e-03,8.481566280142641134e-03,3.759463317054850904e-03,2.220877696817451924e-02
5.151720434793723852e-03,6.011251290513956215e-03,8.824162390141146797e-03,3.933670523983008246e-03,2.271065892156739346e-02
5.201610742175311400e-03,6.029263298842140253e-03,9.339428093844847137e-03,4.170135714783558024e-03,2.295647615938101183e-02
5.409886320336235004e-03,6.282324973979319660e-03,9.353035500881524619e-03,4.216199610179022228e-03,2.362385837104195863e-02
5.484875439972636615e-03,6.324305595261962669e-03,9.552563893396134875e-03,4.300879601446002884e-03,2.489810711181097980e-02
5.611269559492761475e-03,6.389329380575046319e-03,1.017061972239895716e-02,5.026766155333376590e-03,2.638939376434888684e-02
6.737800117261945332e-03,7.494524649683840384e-03,1.057308873920167341e-02,5.972252329451521562e-03,2.983217966148083572e-02
